Store,DayOfWeek,Promo,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,HasCompetition,Year,Month,Quarter,Day,Week,IsWeekend,lag1,lag7,lag14,lag30,roll7_mean,roll30_mean,IsHoliday
472,2,1,0,2,2,5030.0,8.0,2011.0,0,0.0,0.0,1,2015,7,3,14,29,0,8028.0,5672.0,4163.0,4158.0,5493.428571428572,5191.566666666667,0
473,4,1,0,0,0,50.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,18,25,0,3848.0,2794.0,6302.0,2878.0,3530.1428571428573,3628.6,0
474,3,0,0,2,0,14810.0,0.0,0.0,1,14.0,2011.0,0,2015,6,2,10,24,0,6853.0,8810.0,4881.0,11534.0,7713.428571428572,8211.566666666668,0
475,6,0,0,0,0,140.0,9.0,2005.0,0,0.0,0.0,1,2015,6,2,13,24,1,5324.0,8621.0,5983.0,7154.0,6389.0,6748.966666666666,0
476,1,0,1,3,0,8300.0,9.0,2006.0,0,0.0,0.0,1,2015,7,3,20,30,0,2612.0,3178.0,6525.0,10277.0,6059.0,6117.9,0
477,4,1,0,3,0,770.0,7.0,2010.0,1,35.0,2010.0,1,2015,6,2,18,25,0,6056.0,5139.0,8036.0,5399.0,6432.428571428572,6448.333333333333,0
478,3,1,0,3,2,1940.0,3.0,2012.0,0,0.0,0.0,1,2015,7,3,15,29,0,8266.0,5901.0,10277.0,5827.0,6899.714285714285,6763.466666666666,0
479,5,0,1,0,0,320.0,12.0,2005.0,1,9.0,2011.0,1,2015,7,3,24,30,0,10426.0,11931.0,10783.0,11649.0,10235.142857142857,10843.9,0
480,3,0,0,0,0,300.0,11.0,2012.0,0,0.0,0.0,1,2015,7,3,8,28,0,4481.0,7645.0,4671.0,6835.0,5247.142857142857,4832.333333333333,0
481,4,1,0,2,2,7470.0,0.0,0.0,1,44.0,2012.0,0,2015,7,3,16,29,0,6107.0,5215.0,7896.0,4601.0,6240.285714285715,5844.5,0
482,5,1,0,2,0,2550.0,10.0,2005.0,0,0.0,0.0,1,2015,6,2,19,25,0,7983.0,4998.0,8095.0,8147.0,7728.857142857143,7971.466666666666,0
483,1,1,0,0,2,2310.0,9.0,2011.0,1,13.0,2010.0,1,2015,6,2,1,23,0,2234.0,4464.0,4692.0,4635.0,4379.428571428572,5100.266666666666,0
484,6,0,0,0,2,14300.0,3.0,2011.0,0,0.0,0.0,1,2015,6,2,6,23,1,8954.0,8831.0,7341.0,8917.0,8686.857142857143,8529.033333333333,0
485,4,1,0,3,2,3270.0,0.0,0.0,1,22.0,2012.0,0,2015,7,3,16,29,0,5383.0,4177.0,8053.0,4226.0,5373.571428571428,5349.3,0
486,2,1,1,0,0,2320.0,0.0,0.0,1,31.0,2013.0,0,2015,7,3,28,31,0,6375.0,3956.0,3041.0,3393.0,3811.1428571428573,4245.633333333333,0
487,4,0,0,3,2,2180.0,9.0,2012.0,1,40.0,2012.0,1,2015,6,2,25,26,0,5477.0,7323.0,5347.0,7971.0,6563.714285714285,7151.466666666666,0
488,6,0,0,0,2,2890.0,4.0,2014.0,0,0.0,0.0,1,2015,7,3,25,30,1,2947.0,3932.0,3020.0,3135.0,3111.0,3694.5666666666666,0
489,2,1,0,0,0,14960.0,11.0,2013.0,1,37.0,2009.0,1,2015,6,2,30,27,0,14713.0,6584.0,3347.0,6714.0,7004.0,7439.233333333334,0
490,1,1,0,0,0,660.0,4.0,2013.0,1,40.0,2014.0,1,2015,6,2,15,25,0,9025.0,9171.0,6833.0,8718.0,7838.142857142857,8530.433333333332,0
491,1,0,0,3,2,4680.0,0.0,0.0,1,22.0,2012.0,0,2015,7,3,20,30,0,6780.0,6382.0,7306.0,11796.0,7596.142857142857,7064.533333333334,0
492,4,1,0,0,0,1740.0,3.0,2008.0,1,40.0,2012.0,1,2015,6,2,18,25,0,8444.0,6289.0,10889.0,7168.0,8044.0,8252.766666666666,0
493,2,1,0,3,2,1150.0,0.0,0.0,1,14.0,2011.0,0,2015,6,2,16,25,0,13734.0,8075.0,9727.0,10507.0,8639.42857142857,9260.7,0
494,7,0,0,1,0,1260.0,6.0,2011.0,0,0.0,0.0,1,2015,6,2,14,24,1,5212.0,7785.0,9623.0,6619.0,6759.857142857143,7730.566666666667,0
495,1,0,0,3,0,5470.0,0.0,0.0,1,37.0,2009.0,0,2015,6,2,22,26,0,5363.0,5094.0,7612.0,6097.0,6479.571428571428,5742.733333333334,0
496,5,1,1,3,2,2780.0,6.0,2015.0,0,0.0,0.0,1,2015,7,3,17,29,0,8426.0,6180.0,9785.0,6929.0,8088.0,8035.566666666667,0
497,6,0,0,0,2,1610.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,6,23,1,12954.0,8794.0,10435.0,11480.0,10546.57142857143,10043.733333333334,0
498,6,0,0,0,0,990.0,0.0,0.0,1,40.0,2014.0,0,2015,6,2,20,25,1,7303.0,6306.0,7636.0,7187.0,7330.857142857143,7387.333333333333,0
499,4,0,0,2,2,450.0,0.0,0.0,1,5.0,2013.0,0,2015,6,2,11,24,0,5173.0,7045.0,6524.0,7383.0,6544.285714285715,6303.466666666666,0
500,6,0,0,3,2,10690.0,9.0,2007.0,1,5.0,2013.0,1,2015,6,2,13,24,1,5384.0,6887.0,5899.0,5869.0,5694.285714285715,6062.533333333334,0
501,5,1,1,0,2,1620.0,9.0,2006.0,0,0.0,0.0,1,2015,6,2,5,23,0,6801.0,4993.0,6409.0,6290.0,5304.285714285715,5404.4,0
502,1,0,0,0,0,220.0,2.0,2002.0,1,37.0,2009.0,1,2015,7,3,6,28,0,6665.0,8495.0,10095.0,10428.0,11687.857142857143,10637.0,0
503,4,1,1,3,2,13080.0,9.0,2006.0,1,14.0,2011.0,1,2015,7,3,16,29,0,7434.0,5870.0,10787.0,6202.0,7113.714285714285,7053.833333333333,0
504,4,0,0,2,2,820.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,11,24,0,5159.0,6989.0,6471.0,6890.0,6219.714285714285,7014.366666666667,0
505,5,1,1,0,0,350.0,0.0,0.0,1,5.0,2013.0,0,2015,6,2,5,23,0,8005.0,5138.0,5939.0,6538.0,6406.142857142857,5684.7,0
506,2,1,1,0,0,1850.0,12.0,2014.0,1,18.0,2011.0,1,2015,7,3,28,31,0,11541.0,6519.0,4466.0,5605.0,6392.428571428572,6897.2,0
507,1,1,0,0,2,9070.0,4.0,2011.0,1,37.0,2009.0,1,2015,6,2,1,23,0,8902.0,9480.0,8038.0,6625.0,8386.142857142857,9095.766666666666,0
508,1,1,1,0,2,1280.0,0.0,0.0,1,40.0,2011.0,0,2015,7,3,13,29,0,5819.0,6007.0,6313.0,6532.0,6159.142857142857,7221.833333333333,0
509,6,0,0,0,0,4740.0,7.0,2008.0,1,37.0,2009.0,1,2015,6,2,20,25,1,7124.0,5173.0,8528.0,5969.0,6775.714285714285,6378.4,0
510,6,0,0,0,2,8260.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,11,28,1,7975.0,10063.0,7014.0,5552.0,7509.571428571428,8230.966666666667,0
511,5,0,1,0,0,2060.0,9.0,2009.0,0,0.0,0.0,1,2015,7,3,24,30,0,5573.0,6136.0,5417.0,5377.0,5744.571428571428,5689.133333333333,0
512,7,0,0,1,1,590.0,0.0,0.0,1,5.0,2013.0,0,2015,7,3,5,27,1,6125.0,7250.0,7868.0,7308.0,7170.857142857143,6383.7,0
513,4,0,1,0,0,400.0,8.0,2013.0,0,0.0,0.0,1,2015,7,3,23,30,0,12363.0,20999.0,14509.0,18815.0,16841.714285714286,17032.533333333333,0
514,5,0,0,2,2,1200.0,7.0,2012.0,1,27.0,2012.0,1,2015,6,2,26,26,0,5116.0,7162.0,4932.0,6342.0,5559.285714285715,6314.733333333334,0
515,5,1,1,3,2,11260.0,0.0,0.0,1,9.0,2011.0,0,2015,7,3,17,29,0,9532.0,7535.0,9592.0,7922.0,9241.142857142857,9355.866666666667,0
516,6,0,0,0,2,20.0,0.0,0.0,1,35.0,2010.0,0,2015,7,3,11,28,1,4438.0,5695.0,5355.0,5707.0,4871.142857142857,5962.6,0
517,6,0,0,0,2,22490.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,6,23,1,7408.0,4624.0,7063.0,7587.0,5422.142857142857,6199.8,0
518,5,0,0,3,2,3330.0,3.0,2015.0,1,13.0,2010.0,1,2015,6,2,12,24,0,3738.0,8164.0,5674.0,5590.0,5927.0,6278.733333333334,0
519,1,1,0,2,2,2510.0,8.0,2009.0,1,1.0,2012.0,1,2015,7,3,13,29,0,5392.0,4611.0,4415.0,3756.0,4539.857142857143,4983.3,0
520,2,1,0,0,2,6900.0,0.0,0.0,1,40.0,2012.0,0,2015,7,3,14,29,0,5948.0,3981.0,2679.0,3417.0,4310.571428571428,4018.4666666666667,0
521,1,1,1,3,0,18610.0,11.0,2002.0,1,48.0,2011.0,1,2015,7,3,27,31,0,5042.0,5319.0,4262.0,3403.0,4823.285714285715,5060.233333333334,0
522,4,0,0,3,2,7160.0,11.0,2012.0,1,9.0,2011.0,1,2015,6,2,25,26,0,6574.0,9850.0,8287.0,8838.0,8330.142857142857,8898.333333333334,0
523,5,1,0,2,2,50.0,11.0,2013.0,0,0.0,0.0,1,2015,6,2,5,23,0,14119.0,11710.0,14232.0,16140.0,15107.0,14469.266666666666,0
524,1,0,0,0,2,40860.0,9.0,2013.0,0,0.0,0.0,1,2015,6,2,8,24,0,2094.0,12890.0,1702.0,6841.0,8425.42857142857,6909.5,0
525,3,1,0,3,2,1870.0,9.0,2013.0,0,0.0,0.0,1,2015,6,2,17,25,0,10382.0,8015.0,11197.0,10347.0,8799.714285714286,9851.366666666667,0
526,3,1,0,0,0,120.0,0.0,0.0,1,48.0,2011.0,0,2015,6,2,17,25,0,15547.0,9824.0,13980.0,9116.0,10816.714285714286,11001.566666666668,0
527,4,1,1,3,2,5830.0,4.0,2008.0,0,0.0,0.0,1,2015,7,3,16,29,0,10425.0,10508.0,15251.0,9919.0,11132.42857142857,11221.233333333334,0
528,5,1,0,0,2,20620.0,0.0,0.0,1,37.0,2009.0,0,2015,6,2,19,25,0,12004.0,9041.0,14379.0,8700.0,11684.857142857143,11303.833333333334,0
529,1,1,1,3,2,12920.0,9.0,2012.0,0,0.0,0.0,1,2015,7,3,27,31,0,7078.0,7528.0,8109.0,6922.0,7098.0,8086.4,0
530,4,0,0,0,2,18160.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,25,26,0,4646.0,4793.0,5442.0,5596.0,4797.428571428572,5273.166666666667,0
531,5,1,1,0,2,4030.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,17,29,0,5951.0,4892.0,6267.0,4301.0,5750.714285714285,5243.333333333333,0
532,3,1,0,0,2,1070.0,8.0,2010.0,0,0.0,0.0,1,2015,6,2,3,23,0,13376.0,12474.0,11563.0,10991.0,12218.857142857143,12366.433333333332,0
533,5,0,0,0,2,5950.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,26,26,0,9050.0,10651.0,8385.0,11903.0,9579.57142857143,10782.7,0
534,3,1,0,3,0,1200.0,9.0,2009.0,1,45.0,2009.0,1,2015,6,2,17,25,0,9347.0,6396.0,6992.0,8485.0,7661.285714285715,7943.633333333333,0
535,5,1,1,0,0,3570.0,4.0,2007.0,0,0.0,0.0,1,2015,7,3,31,31,0,9373.0,7286.0,9545.0,7990.0,7918.428571428572,8240.866666666667,0
536,3,1,0,0,2,4700.0,9.0,2002.0,1,31.0,2013.0,1,2015,6,2,17,25,0,11181.0,7747.0,6699.0,6781.0,8237.714285714286,8559.1,0
537,2,1,0,0,0,600.0,5.0,2002.0,1,1.0,2012.0,1,2015,7,3,28,31,0,9150.0,6158.0,4658.0,5126.0,5965.142857142857,5915.833333333333,0
538,2,0,1,0,0,990.0,2.0,2010.0,0,0.0,0.0,1,2015,7,3,21,30,0,4274.0,6381.0,2352.0,5112.0,4410.0,4041.733333333333,0
539,3,1,0,0,0,770.0,5.0,2013.0,1,40.0,2014.0,1,2015,7,3,29,31,0,12758.0,10028.0,13557.0,9147.0,11468.42857142857,11695.1,0
540,1,0,0,3,2,810.0,0.0,0.0,1,48.0,2012.0,0,2015,6,2,8,24,0,6098.0,6496.0,7499.0,8319.0,7967.142857142857,7511.1,0
541,2,0,1,0,2,650.0,7.0,1990.0,0,0.0,0.0,1,2015,7,3,21,30,0,6458.0,11500.0,4681.0,8524.0,7381.714285714285,6854.933333333333,0
542,3,0,0,0,0,7280.0,9.0,2012.0,1,1.0,2013.0,1,2015,6,2,24,26,0,4719.0,8333.0,5467.0,8336.0,6220.857142857143,6278.866666666667,0
543,6,0,0,2,0,1080.0,12.0,2012.0,0,0.0,0.0,1,2015,7,3,18,29,1,3331.0,1844.0,2880.0,1523.0,3003.714285714286,2813.5,0
544,3,1,0,0,0,250.0,12.0,2001.0,1,13.0,2010.0,1,2015,6,2,3,23,0,17955.0,13151.0,8530.0,9073.0,14863.42857142857,14758.966666666667,0
545,4,0,1,0,2,5020.0,5.0,2006.0,1,18.0,2014.0,1,2015,7,3,9,28,0,9351.0,15215.0,8488.0,15908.0,11117.42857142857,11397.533333333333,0
546,1,1,0,0,0,580.0,1.0,2005.0,0,0.0,0.0,1,2015,7,3,13,29,0,14462.0,12484.0,12580.0,14622.0,14819.714285714286,14635.166666666666,0
547,5,1,0,3,2,8990.0,11.0,2009.0,1,35.0,2010.0,1,2015,7,3,31,31,0,8165.0,5898.0,6209.0,5395.0,7158.571428571428,6406.566666666667,0
548,4,1,0,3,2,3760.0,2.0,2009.0,0,0.0,0.0,1,2015,7,3,2,27,0,5757.0,3651.0,6707.0,4483.0,5282.0,5238.4,0
549,4,0,0,0,2,2330.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,9,28,0,4505.0,6019.0,4911.0,5376.0,5111.714285714285,4848.966666666666,0
550,2,0,0,3,2,50.0,6.0,2015.0,0,0.0,0.0,1,2015,7,3,21,30,0,4475.0,7018.0,4778.0,7781.0,5707.142857142857,5317.166666666667,0
551,4,1,0,0,2,2190.0,9.0,2013.0,0,0.0,0.0,1,2015,6,2,4,23,0,7487.0,6133.0,7933.0,7693.0,8114.285714285715,7474.866666666667,0
552,1,0,0,0,0,4260.0,7.0,2008.0,1,37.0,2009.0,1,2015,7,3,6,28,0,4083.0,3893.0,9158.0,4529.0,9091.142857142857,8163.9,0
553,1,0,0,2,0,3040.0,9.0,2002.0,1,13.0,2010.0,1,2015,6,2,8,24,0,9098.0,7619.0,7206.0,7218.0,9101.42857142857,8309.666666666666,0
554,1,1,0,2,2,1200.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,15,25,0,4401.0,4718.0,5538.0,5809.0,5028.0,5330.166666666667,0
555,2,1,0,3,0,1560.0,1.0,2014.0,1,10.0,2013.0,1,2015,7,3,14,29,0,6830.0,4449.0,4664.0,4269.0,4608.428571428572,4790.933333333333,0
556,1,1,0,3,2,1140.0,11.0,2014.0,0,0.0,0.0,1,2015,6,2,1,23,0,6171.0,7210.0,7561.0,6182.0,6643.857142857143,7612.0,0
557,4,1,1,0,0,250.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,2,27,0,5163.0,3619.0,5239.0,3770.0,4710.285714285715,4398.966666666666,0
558,3,0,0,0,0,3000.0,2.0,2010.0,0,0.0,0.0,1,2015,7,3,8,28,0,2750.0,4745.0,2630.0,3702.0,3449.1428571428573,3169.0333333333333,0
559,2,0,0,3,0,3910.0,11.0,2006.0,1,5.0,2013.0,1,2015,6,2,9,24,0,5723.0,10189.0,5656.0,3687.0,6955.142857142857,6228.9,0
560,2,0,1,2,2,1910.0,7.0,2013.0,0,0.0,0.0,1,2015,7,3,21,30,0,13697.0,20860.0,13112.0,16954.0,16585.714285714286,14775.4,0
561,5,0,1,3,0,14300.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,24,30,0,6037.0,8138.0,6671.0,8386.0,6463.857142857143,6751.333333333333,0
562,5,0,1,1,2,1210.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,24,30,0,16388.0,17687.0,17110.0,14956.0,16617.85714285714,17341.666666666668,0
563,1,1,1,0,0,700.0,3.0,2015.0,1,10.0,2014.0,1,2015,6,2,29,27,0,4471.0,4000.0,3558.0,4843.0,3922.1428571428573,4657.4,0
564,5,1,1,3,2,6540.0,0.0,0.0,1,14.0,2013.0,0,2015,7,3,17,29,0,5866.0,6124.0,6686.0,5488.0,6196.714285714285,6232.866666666667,0
565,2,1,1,0,2,160.0,7.0,2007.0,0,0.0,0.0,1,2015,7,3,14,29,0,8562.0,6253.0,5154.0,5759.0,5980.857142857143,6550.266666666666,0
566,3,0,1,0,0,3620.0,0.0,0.0,1,40.0,2013.0,0,2015,7,3,22,30,0,4512.0,6639.0,5268.0,5380.0,5514.571428571428,5494.966666666666,0
567,5,1,1,2,0,1010.0,9.0,2012.0,1,18.0,2011.0,1,2015,7,3,17,29,0,6129.0,4066.0,6302.0,4535.0,5130.0,5026.666666666667,0
568,5,1,0,3,2,4270.0,0.0,0.0,1,1.0,2013.0,0,2015,6,2,19,25,0,5027.0,3930.0,6252.0,3745.0,5382.0,5523.8,0
569,2,0,0,0,0,1340.0,9.0,2006.0,0,0.0,0.0,1,2015,6,2,23,26,0,4519.0,6038.0,3158.0,5786.0,4854.285714285715,4721.366666666667,0
570,1,1,1,0,0,180.0,11.0,2006.0,0,0.0,0.0,1,2015,7,3,13,29,0,2374.0,2544.0,3392.0,3491.0,3224.4285714285716,3950.0333333333333,0
571,2,1,1,3,0,2110.0,11.0,1995.0,1,40.0,2014.0,1,2015,6,2,2,23,0,11045.0,11536.0,11340.0,7477.0,8850.285714285714,9296.933333333332,0
572,5,1,0,3,2,9230.0,4.0,2004.0,1,37.0,2009.0,1,2015,6,2,19,25,0,8340.0,5433.0,8286.0,5475.0,7499.0,7260.966666666666,0
573,6,0,0,0,0,1190.0,11.0,2012.0,1,36.0,2013.0,1,2015,7,3,11,28,1,3420.0,4574.0,3222.0,2527.0,3343.0,3787.5666666666666,0
574,1,1,1,3,0,4400.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,1,23,0,9498.0,10666.0,9442.0,7113.0,8920.42857142857,9705.633333333333,0
575,3,0,0,0,0,960.0,5.0,2008.0,1,13.0,2010.0,1,2015,7,3,22,30,0,3903.0,7608.0,3462.0,7179.0,5349.428571428572,5009.933333333333,0
576,6,0,0,2,0,50.0,11.0,2006.0,0,0.0,0.0,1,2015,7,3,4,27,1,7730.0,4926.0,6844.0,7824.0,8152.0,7053.066666666667,0
577,5,0,0,0,2,2270.0,0.0,0.0,1,35.0,2012.0,0,2015,6,2,12,24,0,4665.0,5812.0,4167.0,5818.0,4632.0,4683.7,0
578,4,1,0,3,0,12700.0,4.0,2013.0,0,0.0,0.0,1,2015,6,2,18,25,0,9876.0,8149.0,9745.0,8847.0,9199.285714285714,8976.066666666668,0
579,6,0,0,2,0,20970.0,11.0,2012.0,0,0.0,0.0,1,2015,7,3,18,29,1,7063.0,6092.0,7997.0,7882.0,8286.0,8008.533333333334,0
580,3,0,0,0,2,170.0,2.0,2009.0,0,0.0,0.0,1,2015,6,2,10,24,0,8827.0,9953.0,8237.0,12409.0,10053.42857142857,10181.966666666667,0
581,2,1,0,0,0,7250.0,12.0,2013.0,0,0.0,0.0,1,2015,7,3,14,29,0,8446.0,4960.0,1842.0,4364.0,4589.571428571428,4818.466666666666,0
582,1,1,0,0,0,120.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,1,23,0,6291.0,7121.0,6773.0,5917.0,6343.142857142857,7239.233333333334,0
583,3,1,0,0,0,2640.0,11.0,2002.0,0,0.0,0.0,1,2015,6,2,3,23,0,5381.0,4074.0,2682.0,2610.0,4578.142857142857,4670.8,0
584,5,0,0,3,0,1360.0,0.0,0.0,1,35.0,2010.0,0,2015,6,2,26,26,0,3478.0,5270.0,4080.0,5569.0,4387.857142857143,5283.233333333334,0
585,3,1,1,3,2,440.0,4.0,2014.0,0,0.0,0.0,1,2015,7,3,29,31,0,5405.0,3840.0,7312.0,2983.0,4286.857142857143,4989.066666666667,0
586,2,0,0,0,2,250.0,10.0,2008.0,0,0.0,0.0,1,2015,6,2,23,26,0,11966.0,20822.0,16963.0,16687.0,16314.0,16155.766666666666,0
587,2,1,1,3,2,330.0,9.0,2006.0,1,14.0,2011.0,1,2015,6,2,2,23,0,14450.0,13490.0,15581.0,9247.0,11352.285714285714,11553.1,0
588,5,0,1,3,2,15720.0,3.0,2010.0,0,0.0,0.0,1,2015,7,3,24,30,0,5964.0,7447.0,5398.0,7318.0,5912.285714285715,6301.9,0
589,6,0,0,0,2,360.0,0.0,0.0,1,18.0,2013.0,0,2015,6,2,27,26,1,3894.0,6096.0,3921.0,5576.0,3823.0,4894.8,0
590,5,1,1,3,2,4520.0,9.0,2010.0,1,31.0,2013.0,1,2015,6,2,5,23,0,6468.0,4043.0,5653.0,5388.0,5281.428571428572,5640.233333333334,0
591,5,0,0,0,2,3340.0,0.0,0.0,1,22.0,2012.0,0,2015,6,2,12,24,0,4935.0,6352.0,5766.0,6234.0,5849.285714285715,5930.333333333333,0
592,4,1,1,0,0,2540.0,6.0,2005.0,0,0.0,0.0,1,2015,7,3,2,27,0,5662.0,3993.0,5816.0,4190.0,4804.857142857143,4674.466666666666,0
593,1,0,0,0,2,33060.0,3.0,2010.0,0,0.0,0.0,1,2015,7,3,6,28,0,6853.0,7590.0,8612.0,14307.0,10787.857142857143,9571.4,0
594,3,1,0,0,0,1790.0,10.0,2011.0,0,0.0,0.0,1,2015,7,3,15,29,0,4880.0,4726.0,6172.0,3734.0,4414.0,4335.266666666666,0
595,5,1,0,2,2,1130.0,6.0,2015.0,0,0.0,0.0,1,2015,6,2,19,25,0,14043.0,12360.0,16781.0,15930.0,15869.714285714286,16199.733333333334,0
596,6,0,0,2,0,290.0,9.0,2006.0,0,0.0,0.0,1,2015,7,3,11,28,1,4363.0,5605.0,4195.0,3497.0,4555.285714285715,4569.233333333334,0
597,2,1,0,0,0,150.0,9.0,2008.0,1,1.0,2012.0,1,2015,6,2,30,27,0,7137.0,4165.0,4847.0,5233.0,4660.142857142857,5329.3,0
598,1,0,0,2,0,550.0,12.0,2013.0,1,40.0,2014.0,1,2015,6,2,22,26,0,5960.0,5827.0,6865.0,6313.0,6331.714285714285,6009.933333333333,0
599,3,0,1,3,2,580.0,11.0,2014.0,0,0.0,0.0,1,2015,7,3,22,30,0,7257.0,10497.0,9677.0,9547.0,9826.714285714286,9894.1,0
600,3,0,0,3,2,17340.0,6.0,2010.0,1,9.0,2011.0,1,2015,6,2,10,24,0,5605.0,8731.0,6713.0,10088.0,7306.428571428572,7582.0,0
601,4,1,1,3,0,8220.0,4.0,2014.0,1,14.0,2011.0,1,2015,7,3,30,31,0,4496.0,3452.0,6060.0,3550.0,4940.142857142857,4926.966666666666,0
602,1,0,0,0,0,2710.0,7.0,2001.0,1,22.0,2012.0,1,2015,7,3,6,28,0,4320.0,4590.0,7267.0,6925.0,6815.571428571428,6543.966666666666,0
603,1,1,1,0,0,340.0,4.0,2007.0,1,13.0,2010.0,1,2015,6,2,1,23,0,6052.0,7857.0,6877.0,6206.0,6788.0,7747.266666666666,0
604,3,1,0,3,0,10950.0,3.0,2014.0,0,0.0,0.0,1,2015,7,3,29,31,0,8090.0,5378.0,10776.0,4857.0,6799.428571428572,6978.266666666666,0
605,3,1,1,3,0,10310.0,4.0,2003.0,1,37.0,2009.0,1,2015,6,2,3,23,0,8578.0,6739.0,6198.0,6932.0,7524.714285714285,7968.233333333334,0
606,3,0,0,0,0,2260.0,11.0,2007.0,0,0.0,0.0,1,2015,6,2,24,26,0,4030.0,7193.0,5743.0,7350.0,5565.0,5905.733333333334,0
607,3,0,1,0,0,350.0,8.0,1999.0,1,14.0,2011.0,1,2015,7,3,22,30,0,2935.0,5275.0,2798.0,4431.0,3787.1428571428573,3584.7,0
608,2,0,1,0,2,18370.0,2.0,2013.0,1,14.0,2011.0,1,2015,7,3,21,30,0,8769.0,14617.0,4316.0,13902.0,10414.0,9484.7,0
609,4,1,1,0,0,2070.0,9.0,2007.0,0,0.0,0.0,1,2015,7,3,16,29,0,5808.0,4759.0,6356.0,4891.0,4880.0,4865.466666666666,0
610,2,1,1,0,0,660.0,1.0,2007.0,0,0.0,0.0,1,2015,7,3,14,29,0,5732.0,3929.0,3311.0,3877.0,3704.4285714285716,4094.7,0
611,6,0,0,0,0,8080.0,12.0,2002.0,1,40.0,2014.0,1,2015,6,2,6,23,1,7006.0,5167.0,7020.0,5738.0,6246.571428571428,6336.866666666667,0
612,1,0,0,3,2,2490.0,11.0,2012.0,1,31.0,2009.0,1,2015,7,3,6,28,0,4303.0,6971.0,7991.0,7361.0,7005.0,6653.866666666667,0
613,3,1,1,2,0,250.0,6.0,2007.0,1,14.0,2011.0,1,2015,7,3,29,31,0,6994.0,4891.0,7930.0,5451.0,5914.142857142857,6078.3,0
614,5,0,0,0,0,1160.0,12.0,2012.0,0,0.0,0.0,1,2015,6,2,26,26,0,5711.0,5951.0,5960.0,6727.0,5574.571428571428,6366.5,0
615,2,0,0,3,0,730.0,8.0,2007.0,0,0.0,0.0,1,2015,7,3,21,30,0,8522.0,12684.0,7321.0,11523.0,10117.714285714286,9208.9,0
616,6,0,0,0,2,3040.0,8.0,2011.0,1,35.0,2010.0,1,2015,6,2,6,23,1,12000.0,8825.0,10748.0,10670.0,10145.142857142857,9310.6,0
617,4,1,0,0,2,8940.0,0.0,0.0,1,9.0,2011.0,0,2015,6,2,18,25,0,7532.0,5538.0,8185.0,5731.0,6774.571428571428,6720.6,0
618,3,1,0,3,2,9910.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,15,29,0,8034.0,6166.0,11057.0,5645.0,7342.857142857143,7417.166666666667,0
619,6,0,0,0,0,1600.0,6.0,2006.0,1,45.0,2009.0,1,2015,7,3,11,28,1,3615.0,4763.0,3543.0,2372.0,3680.8571428571427,4091.233333333333,0
620,2,0,0,3,2,5440.0,0.0,0.0,1,40.0,2014.0,0,2015,6,2,9,24,0,7930.0,9940.0,8568.0,11428.0,9710.285714285714,9182.0,0
621,1,1,1,0,0,30.0,7.0,2002.0,0,0.0,0.0,1,2015,7,3,27,31,0,4853.0,5551.0,4994.0,4563.0,4739.428571428572,5780.366666666667,0
622,5,1,0,0,2,2330.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,19,25,0,4619.0,3952.0,5399.0,5156.0,4466.857142857143,4439.566666666667,0
623,6,0,0,0,0,4080.0,3.0,2011.0,1,13.0,2010.0,1,2015,6,2,6,23,1,10313.0,6132.0,7886.0,9163.0,8494.714285714286,7849.433333333333,0
624,2,1,1,0,2,6920.0,9.0,2011.0,0,0.0,0.0,1,2015,6,2,30,27,0,10071.0,6416.0,4456.0,4628.0,6559.142857142857,6985.0,0
625,3,0,0,0,0,1170.0,4.0,2011.0,1,22.0,2012.0,1,2015,6,2,10,24,0,6248.0,10120.0,7110.0,5878.0,7686.857142857143,6883.933333333333,0
626,5,1,0,2,2,10740.0,11.0,2013.0,0,0.0,0.0,1,2015,6,2,5,23,0,10933.0,7878.0,11166.0,11028.0,11073.57142857143,10062.133333333333,0
627,1,0,0,2,2,3970.0,3.0,2010.0,0,0.0,0.0,1,2015,6,2,8,24,0,7163.0,6541.0,6951.0,7878.0,8597.57142857143,7470.733333333334,0
628,1,1,0,0,2,2180.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,13,29,0,3453.0,4807.0,5535.0,6535.0,5210.714285714285,6144.266666666666,0
